Country,Year,OFR_change,Inflation_pct
Pitcairn Islands,2031,0.0,0.0
Pitcairn Islands,2032,0.0,0.0
Pitcairn Islands,2033,0.0,0.0
Pitcairn Islands,2034,0.0,0.0
Pitcairn Islands,2035,0.0,0.0
Pitcairn Islands,2036,0.0,0.0
Poland,2027,-0.00030760988595045344,-0.0001538049429648223
Poland,2028,-0.00010508877039932824,-5.25443851975905e-05
Poland,2029,-3.5901405662711234e-05,-1.7950702841875516e-05
Poland,2030,-1.2264964477058915e-05,-6.1324822261792905e-06
Poland,2031,-4.190067643195569e-06,-2.0950338181060827e-06
Poland,2032,-1.4314485437469786e-06,-7.157242756966419e-07
Poland,2033,-4.890242792086619e-07,-2.4451213969167613e-07
Poland,2034,-1.670648654342774e-07,-8.353243351364804e-08
Poland,2035,-5.707418794862757e-08,-2.853708827986081e-08
Poland,2036,-1.949820746921952e-08,-9.749096662154189e-09
Portugal,2027,-0.0002840007709482859,-0.00014200038547776249
Portugal,2028,0.0001304587244377552,6.522936222569948e-05
Portugal,2029,-5.992733114871647e-05,-2.9963665575976377e-05
Portugal,2030,2.7528184641079286e-05,1.3764092319127483e-05
Portugal,2031,-1.2645320128069022e-05,-6.32266006223622e-06
Portugal,2032,5.80874428270398e-06,2.9043721452343903e-06
Portugal,2033,-2.668299725991056e-06,-1.3341498717458286e-06
Portugal,2034,1.2257079400330836e-06,6.128539650140717e-07
Portugal,2035,-5.630401582585835e-07,-2.815200814534558e-07
Portugal,2036,2.5863766135294553e-07,1.2931882573237274e-07
Puerto Rico,2027,-0.35545632666864485,-0.1777281633343261
Puerto Rico,2028,0.24094648413919723,0.1204732420696031
Puerto Rico,2029,-0.16235411568293248,-0.08117705784146684
Puerto Rico,2030,0.10983906771506673,0.05491953385752755
Puerto Rico,2031,-0.07410848626194284,-0.037054243130974655
Puerto Rico,2032,0.0500930849755111,0.02504654248776147
Puerto Rico,2033,-0.033818017852728824,-0.016909008926368537
Puerto Rico,2034,0.022849826737815774,0.011424913368918231
Puerto Rico,2035,-0.015430199981882498,-0.0077150999909503274
Puerto Rico,2036,0.010423808880702344,0.005211904440364384
Qatar,2027,5.942806922696008e-07,2.9714034970242946e-07
Qatar,2028,8.2663227593785e-08,4.133160817649214e-08
Qatar,2029,1.1498289435286841e-08,5.7491401456447095e-09
Qatar,2030,1.5993844486809469e-09,7.996932278113812e-10
Qatar,2031,2.2246997792192688e-10,1.1124460878100576e-10
Qatar,2032,3.0927152587664147e-11,1.545142981661369e-11
Qatar,2033,4.320887211005384e-12,2.1606415198941288e-12
Qatar,2034,5.942767510838094e-13,2.842949368281687e-13
Qatar,2035,7.428459388547573e-14,4.2644240524225185e-14
Qatar,2036,2.4761531295158558e-14,2.842949368281678e-14
Romania,2027,0.017798315117913337,0.008899157558953864
Romania,2028,-0.08541324872595688,-0.042706624362980734
Romania,2029,-0.041569031708155756,-0.020784515854077274
Romania,2030,0.008136523747773239,0.004068261873884837
Romania,2031,0.015966062990080066,0.00798303149502621
Romania,2032,0.004311879625440627,0.002155939812725395
Romania,2033,-0.0029801010671141924,-0.0014900505335610095
Romania,2034,-0.0025604667001683035,-0.0012802333500928438
Romania,2035,-0.00018714687790051995,-9.357343895070309e-05
Romania,2036,0.0006916902537505906,0.0003458451268669261
Russian Federation,2027,1.9265556626253204,0.9632778313126698
Russian Federation,2028,1.8900770317379918,0.9450385158689981
Russian Federation,2029,1.854952982056861,0.9274764910284157
Russian Federation,2030,1.8211094383188444,0.9105547191594147
Russian Federation,2031,1.7884776296444387,0.8942388148222236
Russian Federation,2032,1.7569936230924657,0.8784968115462437
Russian Federation,2033,1.7265979055847271,0.8632989527923587
Russian Federation,2034,1.697235008448291,0.8486175042241308
Russian Federation,2035,1.6688531695916335,0.8344265847958231
Russian Federation,2036,1.6414040289857619,0.8207020144928838
Rwanda,2027,0.0,0.0
Rwanda,2028,0.0,0.0
Rwanda,2029,0.0,0.0
Rwanda,2030,0.0,0.0
Rwanda,2031,0.0,0.0
Rwanda,2032,0.0,0.0
Rwanda,2033,0.0,0.0
Rwanda,2034,0.0,0.0
Rwanda,2035,0.0,0.0
Rwanda,2036,0.0,0.0
Réunion,2027,0.007243777205243233,0.003621888602607648
Réunion,2028,0.0032591194719461232,0.001629559735970005
Réunion,2029,0.0014761388405021667,0.0007380694202419513
Réunion,2030,0.0006662282825058336,0.0003331141412576807
Réunion,2031,0.00030126289737428133,0.00015063144868428347
Réunion,2032,0.0001360909550361609,6.804547752094488e-05
Réunion,2033,6.151050821071497e-05,3.0755254096944995e-05
Réunion,2034,2.779352000010966e-05,1.3896760016300345e-05
Réunion,2035,1.2560456755319056e-05,6.2802283869781594e-06
Réunion,2036,5.675854613880915e-06,2.837927313490594e-06
SMR,2027,,0.0
SMR,2028,,0.0
SMR,2029,,0.0
SMR,2030,,0.0
SMR,2031,,0.0
SMR,2032,,0.0
SMR,2033,,0.0
SMR,2034,,0.0
SMR,2035,,0.0
SMR,2036,,0.0
SSD,2027,0.0,0.0
SSD,2028,0.0,0.0
SSD,2029,0.0,0.0
SSD,2030,0.0,0.0
SSD,2031,0.0,0.0
SSD,2032,0.0,0.0
SSD,2033,0.0,0.0
SSD,2034,0.0,0.0
SSD,2035,0.0,0.0
SSD,2036,0.0,0.0
SXM,2027,0.0,0.0
SXM,2028,0.0,0.0
SXM,2029,0.0,0.0
SXM,2030,0.0,0.0
SXM,2031,0.0,0.0
SXM,2032,0.0,0.0
SXM,2033,0.0,0.0
SXM,2034,0.0,0.0
SXM,2035,0.0,0.0
SXM,2036,0.0,0.0
Saint Helena,2027,0.011026133984377042,0.005513066992195918
Saint Helena,2028,-0.005102782751043418,-0.002551391375533924
Saint Helena,2029,0.002361896904789035,0.001180948452383719
Saint Helena,2030,-0.0010931565871872173,-0.0005465782935970848
Saint Helena,2031,0.000505963071316247,0.00025298153565338937
Saint Helena,2032,-0.00023417920071405873,-0.00011708960035825218
Saint Helena,2033,0.00010838795763251526,5.419397881885584e-05
Saint Helena,2034,-5.0166321698275204e-05,-2.5083160850230247e-05
Saint Helena,2035,2.321903538821555e-05,1.1609517696791043e-05
Saint Helena,2036,-1.0746715913520854e-05,-5.3733579563617e-06
Saint Kitts and Nevis,2027,88.59895895014391,44.29947947507195
Saint Kitts and Nevis,2028,-39.83764947685901,-19.918824738429507
Saint Kitts and Nevis,2029,56.15304000364279,28.076520001821386
Saint Kitts and Nevis,2030,-30.494898658362096,-15.247449329181057
Saint Kitts and Nevis,2031,37.20616246783876,18.60308123391938
Saint Kitts and Nevis,2032,-22.99564656984694,-11.497823284923465
Saint Kitts and Nevis,2033,25.32414031576119,12.662070157880596
Saint Kitts and Nevis,2034,-17.135798304534745,-8.567899152267373
Saint Kitts and Nevis,2035,17.53645299964156,8.76822649982078
Saint Kitts and Nevis,2036,-12.652418245773905,-6.326209122886948
Saint Lucia,2027,0.0,0.0
Saint Lucia,2028,0.0,0.0
Saint Lucia,2029,0.0,0.0
Saint Lucia,2030,0.0,0.0
Saint Lucia,2031,0.0,0.0
Saint Lucia,2032,0.0,0.0
Saint Lucia,2033,0.0,0.0
Saint Lucia,2034,0.0,0.0
Saint Lucia,2035,0.0,0.0
Saint Lucia,2036,0.0,0.0
Saint Vincent/Grenadines,2027,0.0,0.0
Saint Vincent/Grenadines,2028,0.0,0.0
Saint Vincent/Grenadines,2029,0.0,0.0
Saint Vincent/Grenadines,2030,0.0,0.0
Saint Vincent/Grenadines,2031,0.0,0.0
Saint Vincent/Grenadines,2032,0.0,0.0
Saint Vincent/Grenadines,2033,0.0,0.0
Saint Vincent/Grenadines,2034,0.0,0.0
Saint Vincent/Grenadines,2035,0.0,0.0
Saint Vincent/Grenadines,2036,0.0,0.0
Samoa,2027,0.0,0.0
Samoa,2028,0.0,0.0
Samoa,2029,0.0,0.0
Samoa,2030,0.0,0.0
Samoa,2031,0.0,0.0
Samoa,2032,0.0,0.0
Samoa,2033,0.0,0.0
Samoa,2034,0.0,0.0
Samoa,2035,0.0,0.0
Samoa,2036,0.0,0.0
Sao Tome and Principe,2027,0.0,0.0
Sao Tome and Principe,2028,0.0,0.0
Sao Tome and Principe,2029,0.0,0.0
Sao Tome and Principe,2030,0.0,0.0
Sao Tome and Principe,2031,0.0,0.0
Sao Tome and Principe,2032,0.0,0.0
Sao Tome and Principe,2033,0.0,0.0
Sao Tome and Principe,2034,0.0,0.0
Sao Tome and Principe,2035,0.0,0.0
Sao Tome and Principe,2036,0.0,0.0
Saudi Arabia,2027,2.507793584047517,1.2538967920237647
Saudi Arabia,2028,2.446440593143069,1.2232202965715322
Saudi Arabia,2029,2.3880178758501946,1.1940089379250967
Saudi Arabia,2030,2.332320399710479,1.1661601998552544
Saudi Arabia,2031,2.2791618245707577,1.1395809122853842
Saudi Arabia,2032,2.228372419887362,1.1141862099436757
Saudi Arabia,2033,2.179797254424799,1.089898627212401
Saudi Arabia,2034,2.133294617671784,1.0666473088359016
Saudi Arabia,2035,2.088734639094436,1.0443673195472287
Saudi Arabia,2036,2.045998076891918,1.02299903844596
Senegal,2027,0.13214540183449835,0.06607270091724704
Senegal,2028,-0.09786861438673983,-0.048934307193375055
Senegal,2029,0.07264966077514579,0.03632483038758524
Senegal,2030,-0.053837278361580934,-0.026918639180794117
Senegal,2031,0.039946789140405614,0.019973394570208212
Senegal,2032,-0.029612381109563535,-0.014806190554789316
Senegal,2033,0.021966803192776645,0.010983401596398141
Senegal,2034,-0.016286822898929267,-0.008143411449466002
Senegal,2035,0.012080141390602407,0.006040070695286407
Senegal,2036,-0.008957451435649787,-0.004478725717824758
Serbia,2027,0.0,0.0
Serbia,2028,0.0,0.0
Serbia,2029,0.0,0.0
Serbia,2030,0.0,0.0
Serbia,2031,0.0,0.0
Serbia,2032,0.0,0.0
Serbia,2033,0.0,0.0
Serbia,2034,0.0,0.0
Serbia,2035,0.0,0.0
Serbia,2036,0.0,0.0
Serbia and Montenegro,2027,,0.0
Serbia and Montenegro,2028,,0.0
Serbia and Montenegro,2029,,0.0
Serbia and Montenegro,2030,,0.0
Serbia and Montenegro,2031,,0.0
Serbia and Montenegro,2032,,0.0
Serbia and Montenegro,2033,,0.0
Serbia and Montenegro,2034,,0.0
Serbia and Montenegro,2035,,0.0
Serbia and Montenegro,2036,,0.0
Seychelles,2027,0.0,0.0
Seychelles,2028,0.0,0.0
Seychelles,2029,0.0,0.0
Seychelles,2030,0.0,0.0
Seychelles,2031,0.0,0.0
Seychelles,2032,0.0,0.0
Seychelles,2033,0.0,0.0
Seychelles,2034,0.0,0.0
Seychelles,2035,0.0,0.0
Seychelles,2036,0.0,0.0
Sierra Leone,2027,0.0,0.0
Sierra Leone,2028,0.0,0.0
Sierra Leone,2029,0.0,0.0
Sierra Leone,2030,0.0,0.0
Sierra Leone,2031,0.0,0.0
Sierra Leone,2032,0.0,0.0
Sierra Leone,2033,0.0,0.0
Sierra Leone,2034,0.0,0.0
Sierra Leone,2035,0.0,0.0
Sierra Leone,2036,0.0,0.0
Singapore,2027,3.308393321136338,1.6541966605681584
Singapore,2028,2.8627027895978796,1.431351394798928
Singapore,2029,2.487786248127351,1.2438931240636815
Singapore,2030,2.1698798333410982,1.0849399166705553
Singapore,2031,1.8984865910909619,0.9492432955454914
Singapore,2032,1.6654612533415887,0.8327306266707983
Singapore,2033,1.4643868864161707,0.732193443208096
Singapore,2034,1.290140262461993,0.6450701312310083
Singapore,2035,1.1385824606942188,0.5692912303471023
Singapore,2036,1.0063344963490846,0.5031672481745372
Slovakia,2027,0.5115294283504226,0.2557647141752153
Slovakia,2028,0.3465904134702956,0.1732952067351484
Slovakia,2029,0.23522080364145678,0.11761040182071585
Slovakia,2030,0.15981486852895166,0.07990743426446695
Slovakia,2031,0.10866394617462358,0.05433197308730228
Slovakia,2032,0.07392232385395708,0.03696116192697986
Slovakia,2033,0.05030561850062391,0.025152809250309167
Slovakia,2034,0.034242059470734776,0.017121029735370906
Slovakia,2035,0.023311648986735208,0.011655824493367623
Slovakia,2036,0.0158720699775061,0.007936034988747339
Slovenia,2027,0.0,0.0
Slovenia,2028,0.0,0.0
Slovenia,2029,0.0,0.0
Slovenia,2030,0.0,0.0
Slovenia,2031,0.0,0.0
Slovenia,2032,0.0,0.0
Slovenia,2033,0.0,0.0
Slovenia,2034,0.0,0.0
Slovenia,2035,0.0,0.0
Slovenia,2036,0.0,0.0
Solomon Islands,2027,-0.04410074530810561,-0.0220503726540406
Solomon Islands,2028,0.028323333883132545,0.014161666941564451
Solomon Islands,2029,-0.018177253174740875,-0.009088626587372535
Solomon Islands,2030,0.011671161525105823,0.005835580762553271
Solomon Islands,2031,-0.007491525615064304,-0.003745762807520137
Solomon Islands,2032,0.004809607971975534,0.0024048039859949264
Solomon Islands,2033,-0.003087419656648982,-0.0015437098283252219
Solomon Islands,2034,0.0019820561202283844,0.0009910280601095813
Solomon Islands,2035,-0.0012723723198958673,-0.0006361861599597726
Solomon Islands,2036,0.0008168204681827414,0.000408410234090901
Somalia,2027,0.0,0.0
Somalia,2028,0.0,0.0
Somalia,2029,0.0,0.0
Somalia,2030,0.0,0.0
Somalia,2031,0.0,0.0
Somalia,2032,0.0,0.0
Somalia,2033,0.0,0.0
Somalia,2034,0.0,0.0
Somalia,2035,0.0,0.0
Somalia,2036,0.0,0.0
South Africa,2027,0.0,0.0
South Africa,2028,0.0,0.0
South Africa,2029,0.0,0.0
South Africa,2030,0.0,0.0
South Africa,2031,0.0,0.0
South Africa,2032,0.0,0.0
South Africa,2033,0.0,0.0
South Africa,2034,0.0,0.0
South Africa,2035,0.0,0.0
South Africa,2036,0.0,0.0
Spain,2027,1.0700858026520039e-05,5.350429012176508e-06
Spain,2028,-2.8652002317047443e-06,-1.4326001239757046e-06
Spain,2029,7.67169650302562e-07,3.8358483394996773e-07
Spain,2030,-2.0541297049492525e-07,-1.0270649205464692e-07
Spain,2031,5.500020654957613e-08,2.7500123060277502e-08
Spain,2032,-1.4726532886103574e-08,-7.363260056109514e-09
Spain,2033,3.943094045420507e-09,1.971559885815647e-09
Spain,2034,-1.0557674216432072e-09,-5.278969668331571e-10
Spain,2035,2.8268897975293303e-10,1.4136116508631633e-10
Spain,2036,-7.569470873252524e-11,-3.785367005707387e-11
Sri Lanka,2027,2.117158912474797,1.0585794562373927
Sri Lanka,2028,2.0732629687273723,1.0366314843636897
Sri Lanka,2029,2.031150245489251,1.0155751227446126
Sri Lanka,2030,1.9907142441318966,0.9953571220659483
Sri Lanka,2031,1.951856781001149,0.9759283905005766
Sri Lanka,2032,1.9144871914546693,0.9572435957273235
Sri Lanka,2033,1.8785216236158278,0.9392608118079069
Sri Lanka,2034,1.843882410262767,0.9219412051313778
Sri Lanka,2035,1.8104975089510682,0.9052487544755214
Sri Lanka,2036,1.7783000018752646,0.8891500009376395
St. Pierre and Miquelon,2027,0.0,0.0
St. Pierre and Miquelon,2028,0.0,0.0
St. Pierre and Miquelon,2029,0.0,0.0
St. Pierre and Miquelon,2030,0.0,0.0
St. Pierre and Miquelon,2031,0.0,0.0
St. Pierre and Miquelon,2032,0.0,0.0
St. Pierre and Miquelon,2033,0.0,0.0
St. Pierre and Miquelon,2034,0.0,0.0
St. Pierre and Miquelon,2035,0.0,0.0
St. Pierre and Miquelon,2036,0.0,0.0
Sudan,2027,0.0,0.0
Sudan,2028,0.0,0.0
Sudan,2029,0.0,0.0
Sudan,2030,0.0,0.0
Sudan,2031,0.0,0.0
Sudan,2032,0.0,0.0
Sudan,2033,0.0,0.0
Sudan,2034,0.0,0.0
Sudan,2035,0.0,0.0
Sudan,2036,0.0,0.0
Suriname,2027,-0.10384096811924548,-0.05192048405961891
Suriname,2028,0.0968023145993064,0.04840115729964143
Suriname,2029,-0.09005987528585059,-0.045029937642922735
Suriname,2030,0.08394376534434925,0.04197188267216442
Suriname,2031,-0.07810697869908066,-0.03905348934954519
Suriname,2032,0.07279390022882301,0.03639695011441424
Suriname,2033,-0.0677399337438043,-0.033869966871901344
Suriname,2034,0.063125504397531,0.03156275219874777
Suriname,2035,-0.05874847539612013,-0.029374237698071032
Suriname,2036,0.054741616803250556,0.027370808401634156
Svalbard and Jan Mayen,2027,,0.0
Svalbard and Jan Mayen,2028,,0.0
Svalbard and Jan Mayen,2029,,0.0
Svalbard and Jan Mayen,2030,,0.0
Svalbard and Jan Mayen,2031,,0.0
Svalbard and Jan Mayen,2032,,0.0
Svalbard and Jan Mayen,2033,,0.0
Svalbard and Jan Mayen,2034,,0.0
Svalbard and Jan Mayen,2035,,0.0
Svalbard and Jan Mayen,2036,,0.0
Swaziland,2027,-0.6164771470714427,-0.3082385735357232
Swaziland,2028,-0.4570866274063791,-0.22854331370318293
Swaziland,2029,-0.33836395247315737,-0.16918197623657844
Swaziland,2030,-0.2501796600594865,-0.12508983002974255
Swaziland,2031,-0.18481439583515252,-0.09240719791757113
Swaziland,2032,-0.1364379229128628,-0.0682189614564301
Swaziland,2033,-0.10067553986924829,-0.050337769934629406
Swaziland,2034,-0.07426040897892297,-0.03713020448945954
Swaziland,2035,-0.05476156944691847,-0.027380784723468984
Swaziland,2036,-0.04037473631211271,-0.020187368156050756
Sweden,2027,0.0,0.0
Sweden,2028,0.0,0.0
Sweden,2029,0.0,0.0
Sweden,2030,0.0,0.0
Sweden,2031,0.0,0.0
Sweden,2032,0.0,0.0
Sweden,2033,0.0,0.0
Sweden,2034,0.0,0.0
Sweden,2035,0.0,0.0
Sweden,2036,0.0,0.0
Switzerland,2027,0.04521533157053843,0.022607665785276312
Switzerland,2028,-0.025812088528696448,-0.012906044264357206
Switzerland,2029,0.014745822784126067,0.007372911392058123
Switzerland,2030,-0.00842051636028313,-0.004210258180133904
Switzerland,2031,0.00480960095006561,0.002404800475046433
Switzerland,2032,-0.0027467675414494324,-0.001373383770721526
Switzerland,2033,0.001568800016556166,0.0007844000082714196
Switzerland,2034,-0.0008959721726172517,-0.0004479860862972686
Switzerland,2035,0.0005117197298561189,0.00025585986491993596
Switzerland,2036,-0.0002922561702020015,-0.00014612808510614737
Syrian Arab Republic,2027,-0.003161020080817153,-0.0015805100404167015
Syrian Arab Republic,2028,-0.001854367987026697,-0.0009271839935173085
Syrian Arab Republic,2029,-0.0010878246929618988,-0.0005439123464812267
Syrian Arab Republic,2030,-0.0006381438311460192,-0.0003190719155811131
Syrian Arab Republic,2031,-0.0003743486616950473,-0.0001871743308418185
Syrian Arab Republic,2032,-0.00021960025937992232,-0.00010980012969233439
Syrian Arab Republic,2033,-0.00012882161532356293,-6.44108076740812e-05
Syrian Arab Republic,2034,-7.55690979365558e-05,-3.778454896533457e-05
Syrian Arab Republic,2035,-4.4330180981630836e-05,-2.2165090505347993e-05
Syrian Arab Republic,2036,-2.600486689427953e-05,-1.3002433454318147e-05
Taiwan Province of China,2027,0.0,0.0
Taiwan Province of China,2028,0.0,0.0
Taiwan Province of China,2029,0.0,0.0
Taiwan Province of China,2030,0.0,0.0
Taiwan Province of China,2031,0.0,0.0
Taiwan Province of China,2032,0.0,0.0
Taiwan Province of China,2033,0.0,0.0
Taiwan Province of China,2034,0.0,0.0
Taiwan Province of China,2035,0.0,0.0
Taiwan Province of China,2036,0.0,0.0
Tajikistan,2027,-0.0014670671284438667,-0.0007335335642257352
Tajikistan,2028,0.004607070040826563,0.0023035350204213927
Tajikistan,2029,-0.0004024825262776453,-0.00020124126313901216
Tajikistan,2030,-0.0011848145315440089,-0.0005924072657731252
Tajikistan,2031,0.00031592438219808154,0.000157962191109543
Tajikistan,2032,0.00026773556464500166,0.0001338677823257766
Tajikistan,2033,-0.0001326705744905445,-6.633528724403988e-05
Tajikistan,2034,-4.9830676922494914e-05,-2.4915338458850073e-05
Tajikistan,2035,4.4814809005311243e-05,2.2407404509594668e-05
Tajikistan,2036,5.7710075171770125e-06,2.8855037742384157e-06
"Tanzania, United Rep. of",2027,0.0,0.0
"Tanzania, United Rep. of",2028,0.0,0.0
"Tanzania, United Rep. of",2029,0.0,0.0
"Tanzania, United Rep. of",2030,0.0,0.0
"Tanzania, United Rep. of",2031,0.0,0.0
"Tanzania, United Rep. of",2032,0.0,0.0
"Tanzania, United Rep. of",2033,0.0,0.0
"Tanzania, United Rep. of",2034,0.0,0.0
"Tanzania, United Rep. of",2035,0.0,0.0
"Tanzania, United Rep. of",2036,0.0,0.0
Thailand,2027,0.0012334223794014329,0.0006167111896969914
Thailand,2028,0.0006094812972127106,0.0003047406486066638
Thailand,2029,0.00030116996056182746,0.00015058498028035826
Thailand,2030,0.00014882101420776706,7.441050711045702e-05
Thailand,2031,7.353896773384904e-05,3.676948386130546e-05
Thailand,2032,3.633884554076039e-05,1.816942276194218e-05
Thailand,2033,1.795663206244054e-05,8.978316025643003e-06
Thailand,2034,8.87316835240653e-06,4.4365841711934855e-06
Thailand,2035,4.38462644880458e-06,2.192313216781936e-06
Thailand,2036,2.1666386896636586e-06,1.0833193472692096e-06
Timor-Leste,2027,3.814278723879646e-12,1.909768676836334e-12
Timor-Leste,2028,1.8067636060481844e-13,9.430956428821223e-14
Timor-Leste,2029,2.0075151178313125e-14,0.0
Timor-Leste,2030,0.0,0.0
Timor-Leste,2031,0.0,0.0
Timor-Leste,2032,0.0,0.0
Timor-Leste,2033,0.0,0.0
Timor-Leste,2034,0.0,0.0
Timor-Leste,2035,0.0,0.0
Timor-Leste,2036,0.0,0.0
Togo,2027,-0.0053891184749248686,-0.0026945592374544203
Togo,2028,0.002924047483307524,0.001462023741650705
Togo,2029,-0.0015864084200587372,-0.000793204210033092
Togo,2030,0.0008607265120179234,0.0004303632560118971
Togo,2031,-0.00046698693077896006,-0.00023349346538143923
Togo,2032,0.0002533669939564371,0.0001266834969844912
Togo,2033,-0.00013746502731894835,-6.873251366316572e-05
Togo,2034,7.45823569716638e-05,3.729117848493368e-05
Togo,2035,-4.046495521900572e-05,-2.0232477598035978e-05
Togo,2036,2.1954448090996572e-05,1.0977224044051076e-05
Tokelau,2027,0.0,0.0
Tokelau,2028,0.0,0.0
Tokelau,2029,0.0,0.0
Tokelau,2030,0.0,0.0
Tokelau,2031,0.0,0.0
Tokelau,2032,0.0,0.0
Tokelau,2033,0.0,0.0
Tokelau,2034,0.0,0.0
Tokelau,2035,0.0,0.0
Tokelau,2036,0.0,0.0
Tonga,2027,0.0,0.0
Tonga,2028,0.0,0.0
Tonga,2029,0.0,0.0
Tonga,2030,0.0,0.0
Tonga,2031,0.0,0.0
Tonga,2032,0.0,0.0
Tonga,2033,0.0,0.0
Tonga,2034,0.0,0.0
Tonga,2035,0.0,0.0
Tonga,2036,0.0,0.0
Trinidad and Tobago,2027,0.0019698945224007483,0.0009849472611955044
Trinidad and Tobago,2028,-0.0008852393265703296,-0.00044261966328436564
Trinidad and Tobago,2029,0.00039782385848746927,0.00019891192923971672
Trinidad and Tobago,2030,-0.00017877853705956112,-8.938926852883276e-05
Trinidad and Tobago,2031,8.034196273002962e-05,4.017098135814715e-05
Trinidad and Tobago,2032,-3.610508483494083e-05,-1.8052542422428672e-05
Trinidad and Tobago,2033,1.6225377443128684e-05,8.112688723952323e-06
Trinidad and Tobago,2034,-7.291569512672829e-06,-3.6457847518119905e-06
Trinidad and Tobago,2035,3.276780360275882e-06,1.6383901748590858e-06
Trinidad and Tobago,2036,-1.4725620342007218e-06,-7.362810106920716e-07
Tunisia,2027,1.1619562186381593,0.5809781093190686
Tunisia,2028,1.1486023021086913,0.5743011510543515
Tunisia,2029,1.1355517558872021,0.5677758779436083
Tunisia,2030,1.122794358265976,0.5613971791329886
Tunisia,2031,1.1103203416484912,0.5551601708242401
Tunisia,2032,1.0981203676082707,0.549060183804135
Tunisia,2033,1.0861855035737267,0.543092751786852
Tunisia,2034,1.074507201016934,0.5372536005084717
Tunisia,2035,1.0630772750335982,0.531538637516808
Tunisia,2036,1.0518878852126452,0.5259439426063259
Turkey,2027,0.0,0.0
Turkey,2028,0.0,0.0
Turkey,2029,0.0,0.0
Turkey,2030,0.0,0.0
Turkey,2031,0.0,0.0
Turkey,2032,0.0,0.0
Turkey,2033,0.0,0.0
Turkey,2034,0.0,0.0
Turkey,2035,0.0,0.0
Turkey,2036,0.0,0.0
Turkmenistan,2027,0.3747689720710671,0.1873844860355277
Turkmenistan,2028,-0.37336957555117706,-0.18668478777559644
Turkmenistan,2029,0.37476872521027693,0.18738436260515298
Turkmenistan,2030,-0.3733693305304808,-0.1866846652652334
Turkmenistan,2031,0.37476847834970406,0.18738423917485592
Turkmenistan,2032,-0.37336908550993436,-0.1866845427549691
Turkmenistan,2033,0.37476823148926175,0.18738411574463654
Turkmenistan,2034,-0.3733688404895163,-0.18668442024475912
Turkmenistan,2035,0.3747679846289716,0.18738399231448366
Turkmenistan,2036,-0.37336859546929124,-0.18668429773463677
Turks and Caicos Is.,2027,1.131656611163866,0.5658283055819352
Turks and Caicos Is.,2028,0.9326393776168406,0.46631968880840546
Turks and Caicos Is.,2029,0.7701375917817858,0.38506879589088394
Turks and Caicos Is.,2030,0.6369754226413582,0.31848771132068804
Turks and Caicos Is.,2031,0.5275350310986868,0.2637675155493503
Turks and Caicos Is.,2032,0.43737350932945734,0.21868675466472473
Turks and Caicos Is.,2033,0.36294710173351474,0.18147355086675063
Turks and Caicos Is.,2034,0.3014089414242694,0.1507044707121239
Turks and Caicos Is.,2035,0.25045822745383994,0.1252291137269184
Turks and Caicos Is.,2036,0.20822608842318754,0.10411304421158489
Tuvalu,2027,-4.590596774935292,-2.2952983874676502
Tuvalu,2028,4.771020354809037,2.385510177404511
Tuvalu,2029,-4.515474535805919,-2.257737267902954
Tuvalu,2030,4.689253432308783,2.3446267161543815
Tuvalu,2031,-4.441553562309417,-2.220776781154709
Tuvalu,2032,4.608919522449964,2.3044597612249698
Tuvalu,2033,-4.368815557033344,-2.1844077785166696
Tuvalu,2034,4.529992435640014,2.2649962178200105
Tuvalu,2035,-4.297242471603449,-2.148621235801731
Tuvalu,2036,4.452446497418721,2.226223248709354
US Virgin Islands,2027,0.0,0.0
US Virgin Islands,2028,0.0,0.0
US Virgin Islands,2029,0.0,0.0
US Virgin Islands,2030,0.0,0.0
US Virgin Islands,2031,0.0,0.0
US Virgin Islands,2032,0.0,0.0
US Virgin Islands,2033,0.0,0.0
US Virgin Islands,2034,0.0,0.0
US Virgin Islands,2035,0.0,0.0
US Virgin Islands,2036,0.0,0.0
Uganda,2027,0.26627064557695507,0.13313532278846366
Uganda,2028,0.22957324945574598,0.11478662472788623
Uganda,2029,0.19800595518874847,0.09900297759437425
Uganda,2030,0.1708331014703047,0.08541655073514488
Uganda,2031,0.14742922816455833,0.07371461408227474
Uganda,2032,0.12726138296201184,0.0636306914810033
Uganda,2033,0.1098745609596544,0.054937280479833824
Uganda,2034,0.09487965297346565,0.047439826486740305
Uganda,2035,0.08194341851367641,0.04097170925682542
Uganda,2036,0.07078010456890173,0.035390052284463173
Ukraine,2027,4.973856571598712e-05,2.4869282861678032e-05
Ukraine,2028,1.300769788895605e-05,6.503848951462293e-06
Ukraine,2029,3.4017922583839053e-06,1.7008961453076777e-06
Ukraine,2030,8.89641788042296e-07,4.448208823743656e-07
Ukraine,2031,2.3266045905043842e-07,1.1633023484642917e-07
Ukraine,2032,6.084570853676474e-08,3.042285642608291e-08
Ukraine,2033,1.5912459791408407e-08,7.956230876950512e-09
Ukraine,2034,4.161451087294131e-09,2.0807362542301872e-09
Ukraine,2035,1.0882813279274024e-09,5.441521999676783e-10
Ukraine,2036,2.84639943534823e-10,1.423207990184822e-10
Un. Sov. Soc. Rep.,2027,,0.0
Un. Sov. Soc. Rep.,2028,,0.0
Un. Sov. Soc. Rep.,2029,,0.0
Un. Sov. Soc. Rep.,2030,,0.0
Un. Sov. Soc. Rep.,2031,,0.0
